ts,symbol,mint,buy_dex,sell_dex,buy_price_usd,sell_price_usd,buy_liquidity_usd,sell_liquidity_usd,gross_spread_pct,total_fee_pct,net_spread_pct,profit_usd_on_20
2026-05-21T11:07:19.534844+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05673,0.05774,3487578,99609,1.7804,0.45,1.3304,0.2661
2026-05-21T11:07:20.775580+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,raydium,meteora,0.1881,0.1893,7421795,277644,0.638,0.45,0.188,0.0376
2026-05-21T11:08:24.613299+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05675,0.05774,3487519,99609,1.7445,0.45,1.2945,0.2589
2026-05-21T11:09:29.655278+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05675,0.05774,3487519,99609,1.7445,0.45,1.2945,0.2589
2026-05-21T11:10:34.895602+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05679,0.05774,3489687,99609,1.6728,0.45,1.2228,0.2446
2026-05-21T11:11:40.274698+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05681,0.05774,3490624,99609,1.637,0.45,1.187,0.2374
2026-05-21T11:12:45.320703+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05686,0.05774,3492568,99609,1.5477,0.45,1.0977,0.2195
2026-05-21T11:13:50.364759+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05686,0.05774,3492568,99609,1.5477,0.45,1.0977,0.2195
2026-05-21T11:14:55.457679+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05691,0.05774,3494963,99609,1.4584,0.45,1.0084,0.2017
2026-05-21T11:16:00.786010+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05691,0.05774,3494963,99609,1.4584,0.45,1.0084,0.2017
2026-05-21T11:17:04.008555+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,85.45,85.88,7559517,5212869,0.5032,0.45,0.0532,0.0106
2026-05-21T11:17:05.820933+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3499210,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:18:10.880020+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3499210,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:19:16.092648+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3499210,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:29:13.173141+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:32:29.910457+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,85.46,85.95,7560149,5216652,0.5734,0.45,0.1234,0.0247
2026-05-21T11:32:31.928794+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:33:49.344488+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:34:54.681372+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:35:57.928322+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,85.48,85.95,7561051,5216652,0.5498,0.45,0.0998,0.02
2026-05-21T11:35:57.928322+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,83.33,85.48,28206261,7561051,2.5801,0.55,2.0301,0.406
2026-05-21T11:35:57.928322+00:00,SOL,So11111111111111111111111111111111111111112,orca,meteora,83.33,85.95,28206261,5216652,3.1441,0.5,2.6441,0.5288
2026-05-21T11:35:59.855683+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:37:03.035253+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,85.48,85.95,7560934,5216652,0.5498,0.45,0.0998,0.02
2026-05-21T11:37:04.935075+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:38:10.531642+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:39:15.783345+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:40:21.031667+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:41:26.282638+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05706,0.05774,3499340,99609,1.1917,0.45,0.7417,0.1483
2026-05-21T11:42:29.664952+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,85.69,86.7,28842027,7614873,1.1787,0.55,0.6287,0.1257
2026-05-21T11:42:29.664952+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,85.71,86.7,5206606,7614873,1.1551,0.45,0.7051,0.141
2026-05-21T11:42:31.578739+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:43:34.788397+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,85.76,86.58,28870170,7609357,0.9562,0.55,0.4062,0.0812
2026-05-21T11:43:34.788397+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,85.63,86.58,5203508,7609357,1.1094,0.45,0.6594,0.1319
2026-05-21T11:43:36.702181+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:44:40.004679+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,85.66,86.58,28847502,7609357,1.074,0.55,0.524,0.1048
2026-05-21T11:44:40.004679+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,85.63,86.58,5203508,7609357,1.1094,0.45,0.6594,0.1319
2026-05-21T11:44:41.839485+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:45:47.310997+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:46:52.564255+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:47:57.856774+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:49:03.294001+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:50:08.539923+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:51:13.788061+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:52:20.158521+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05701,0.05774,3496563,99609,1.2805,0.45,0.8305,0.1661
2026-05-21T11:53:26.503800+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05695,0.05774,3492510,99609,1.3872,0.45,0.9372,0.1874
2026-05-21T11:54:31.964212+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05695,0.05774,3492510,99609,1.3872,0.45,0.9372,0.1874
2026-05-21T11:55:37.173595+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05695,0.05774,3492510,99609,1.3872,0.45,0.9372,0.1874
2026-05-21T11:56:42.297998+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05695,0.05774,3492510,99609,1.3872,0.45,0.9372,0.1874
2026-05-21T11:57:47.534479+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05695,0.05774,3492510,99609,1.3872,0.45,0.9372,0.1874
2026-05-21T11:58:50.918997+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,85.45,85.9,5199602,7579395,0.5266,0.45,0.0766,0.0153
2026-05-21T11:58:52.718732+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05695,0.05774,3492510,99609,1.3872,0.45,0.9372,0.1874
2026-05-21T11:59:57.847795+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05689,0.05774,3489264,99609,1.4941,0.45,1.0441,0.2088
2026-05-21T12:01:03.183666+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:02:08.393898+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:03:13.566817+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:04:16.979766+00:00,SOL,So11111111111111111111111111111111111111112,meteora,raydium,85.45,85.94,5199606,7581279,0.5734,0.45,0.1234,0.0247
2026-05-21T12:04:18.805168+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:05:23.895518+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:06:28.938653+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:07:34.240050+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:08:39.347787+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:09:44.497567+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:10:49.506805+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:11:54.947715+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:13:00.111764+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:14:05.189410+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:15:10.376218+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:16:16.531086+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:17:21.656604+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:18:26.775216+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:19:32.097347+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:19:33.435767+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,0.1885,0.1897,1371736,278167,0.6366,0.5,0.1366,0.0273
2026-05-21T12:20:37.253517+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05659,0.05774,3479616,99609,2.0322,0.45,1.5822,0.3164
2026-05-21T12:20:38.566577+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,0.1885,0.1897,1371736,278167,0.6366,0.5,0.1366,0.0273
2026-05-21T12:38:15.841314+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05702,0.05774,3496090,99609,1.2627,0.45,0.8127,0.1625
2026-05-21T14:07:40.951868+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05736,0.05774,3519263,99609,0.6625,0.45,0.2125,0.0425
2026-05-21T14:41:24.739661+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05671,0.0572,98352,3512072,0.864,0.45,0.414,0.0828
2026-05-21T14:42:29.792438+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05671,0.0572,98352,3512072,0.864,0.45,0.414,0.0828
2026-05-21T15:16:11.148303+00:00,BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,orca,raydium,6.07e-06,6.11e-06,861330,179489,0.6256,0.55,0.0756,0.0151
2026-05-21T15:16:12.500499+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05694,0.05745,3499136,99121,0.8957,0.45,0.4457,0.0891
2026-05-21T16:10:45.018530+00:00,SOL,So11111111111111111111111111111111111111112,orca,raydium,83.33,86.76,28566276,7619305,4.1162,0.55,3.5662,0.7132
2026-05-21T16:10:45.018530+00:00,SOL,So11111111111111111111111111111111111111112,orca,meteora,83.33,86.56,28566276,5263026,3.8762,0.5,3.3762,0.6752
2026-05-21T16:10:48.074276+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,0.1924,0.1935,1397465,282728,0.5717,0.5,0.0717,0.0143
2026-05-21T16:24:18.111006+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,raydium,meteora,0.05714,0.05778,3509819,99679,1.1201,0.45,0.6701,0.134
2026-05-21T17:25:37.035803+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05833,99679,3572947,0.9519,0.45,0.5019,0.1004
2026-05-21T18:26:07.573191+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.0584,99679,3572667,1.073,0.45,0.623,0.1246
2026-05-21T19:27:25.802366+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.0581,99679,3564760,0.5538,0.45,0.1038,0.0208
2026-05-21T20:13:04.689423+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05858,99679,3586053,1.3846,0.45,0.9346,0.1869
2026-05-21T20:14:10.347326+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05858,99679,3586053,1.3846,0.45,0.9346,0.1869
2026-05-21T20:15:15.955072+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05858,99679,3586053,1.3846,0.45,0.9346,0.1869
2026-05-21T20:16:23.966324+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05858,99679,3586053,1.3846,0.45,0.9346,0.1869
2026-05-21T20:17:29.319387+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05858,99679,3586053,1.3846,0.45,0.9346,0.1869
2026-05-21T20:18:36.618464+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05858,99679,3586053,1.3846,0.45,0.9346,0.1869
2026-05-21T20:18:37.923206+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:19:42.243372+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05851,99679,3581383,1.2634,0.45,0.8134,0.1627
2026-05-21T20:19:43.579164+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:30:38.420889+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05849,99679,3580040,1.2288,0.45,0.7788,0.1558
2026-05-21T20:30:39.848377+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:31:43.881384+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05849,99679,3580040,1.2288,0.45,0.7788,0.1558
2026-05-21T20:31:45.145049+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:32:47.279424+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,87.34,87.79,7747828,5302056,0.5152,0.45,0.0652,0.013
2026-05-21T20:32:49.284595+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05849,99679,3580040,1.2288,0.45,0.7788,0.1558
2026-05-21T20:32:50.585384+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:33:52.684716+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,87.3,87.79,7746299,5302056,0.5613,0.45,0.1113,0.0223
2026-05-21T20:33:54.762764+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:33:56.294795+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:35:02.513108+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:35:03.810589+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:36:05.904158+00:00,SOL,So11111111111111111111111111111111111111112,raydium,meteora,87.31,87.79,7746715,5301873,0.5498,0.45,0.0998,0.02
2026-05-21T20:36:07.881191+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:36:09.388210+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:37:13.876273+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:37:15.226791+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:38:19.350988+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:38:20.754880+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:39:25.775479+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:39:34.355747+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:40:41.959016+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:40:43.371939+00:00,FARTCOIN,9BB6NFEcjBCtnNLFko2FqVQBq8HHM13kCyYcdQbgpump,orca,meteora,982.86,988.86,46862386,967432,0.6105,0.5,0.1105,0.0221
2026-05-21T20:41:47.632058+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:42:54.667326+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:44:00.374229+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:45:08.790343+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:46:15.758557+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:47:21.191568+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
2026-05-21T20:48:26.961989+00:00,POPCAT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,meteora,raydium,0.05778,0.05854,99679,3582932,1.3153,0.45,0.8653,0.1731
